,z,om,o2,so4,h2s,fes2,dso4,dh2s,dfes2,f_o2,f_so4,f_h2s,f_fes2,fe,DB,DSO4,DH2S,DO2,phi,omega
296,148.24707846410683,519.6748177076634,-0.0,41.980035341454744,18.216132859028633,9.106277290626913,44.766450445313566,-33.23210956089429,-16.46016725450323,5.924066464745145e-18,8.788412268950124e-12,8.674062266708682e-12,1.1435000224144134e-13,0.6277145857274966,0.0,3.249615377730028e-10,6.325873186274796e-10,1.0907621338676304e-09,0.65,1.5e-11
297,148.74791318864774,515.0535085146557,-0.0,42.05515226059075,18.14091030492998,9.109134094231596,44.64678475378815,-33.28495808504938,-16.46497838370657,5.845632403566894e-18,8.672174270057594e-12,8.559435669503162e-12,1.127386005544321e-13,0.6214351735241782,0.0,3.2517375612375227e-10,6.328370410833184e-10,1.0908203384092604e-09,0.65,1.5e-11
298,149.24874791318865,518.5123418793851,-0.0,42.13012007206047,18.065814570070497,9.113815429058196,44.52757649224348,-33.3376451497866,-16.47409305093979,5.904265831620818e-18,8.759276891118164e-12,8.647232328768751e-12,1.1204456234941323e-13,0.6201764472962139,0.0,3.2538597447450173e-10,6.330867635391574e-10,1.0908785429508905e-09,0.65,1.5e-11
299,149.74958263772956,513.8878678489375,-0.0,42.204987261526114,17.99082088005443,9.116607077187796,44.40874521096294,-33.39018495725482,-16.47881888871075,5.825837906009519e-18,8.643041226993684e-12,8.532579829271122e-12,1.1046139772256204e-13,0.6139621905679805,0.0,3.2559819282525125e-10,6.333364859949961e-10,1.0909367474925208e-09,0.65,1.5e-11
300,150.25041736227044,517.3537546079394,-0.0,42.27970585806016,17.91595381349299,9.12120145952868,44.29036667165909,-33.44256472245092,-16.487800835962048,5.884549121730701e-18,8.73025805919465e-12,8.620466219431364e-12,1.0979183976328633e-13,0.6127904168257396,0.0,3.258104111760007e-10,6.33586208450835e-10,1.0909949520341508e-09,0.65,1.5e-11
301,150.75125208681135,512.7261051479707,-0.0,42.354324309959324,17.84118859798874,9.123929658100359,44.172360811314185,-33.494798585139634,-16.49244315643455,5.806127094254417e-18,8.614024625621538e-12,8.505788392091939e-12,1.0823623352959882e-13,0.6066396096554237,0.0,3.260226295267502e-10,6.338359309066738e-10,1.0910531565757809e-09,0.65,1.5e-11
302,151.25208681135226,516.1990403478205,-0.0,42.42879468160427,17.7665498033983,9.128438856585001,44.05480307525112,-33.54687380475699,-16.50129429985309,5.864915769413613e-18,8.701355286136414e-12,8.593764858954792e-12,1.0759042718162253e-13,0.6055530197694138,0.0,3.2623484787749964e-10,6.340856533625125e-10,1.0911113611174112e-09,0.65,1.5e-11
303,151.75292153589317,511.5682049057651,-0.0,42.5031653839575,17.692012659481385,9.1311052641138,43.937613782868546,-33.598804458904624,-16.505854840777197,5.786499411255058e-18,8.585123979340268e-12,8.479062258065212e-12,1.0606172127505599e-13,0.599464003641981,0.0,3.264470662282491e-10,6.343353758183515e-10,1.0911695656590412e-09,0.65,1.5e-11
304,152.25375626043405,515.048183618498,-0.0,42.577388516682014,17.61760172745989,9.135531002172584,43.8208680659824,-33.65057785147234,-16.5145770597556,5.845365222313714e-18,8.672568086332162e-12,8.567129127773762e-12,1.0543895855840129e-13,0.5984608741818364,0.0,3.2665928457899863e-10,6.345850982741903e-10,1.0912277702006713e-09,0.65,1.5e-11
305,152.75459098497495,510.41415168119613,-0.0,42.65151245343754,17.543292239403847,9.138137231142618,43.704486622267545,-33.70220799817411,-16.519057523229247,5.76695431283033e-18,8.556338802991901e-12,8.452402288144653e-12,1.0393651484724781e-13,0.5924320366131689,0.0,3.2687150292974814e-10,6.348348207300291e-10,1.0912859747423014e-09,0.65,1.5e-11
306,153.25542570951586,513.9011690042244,-0.0,42.72548932914347,17.46910874801495,9.142481188346196,43.588544272846065,-33.75368224740442,-16.527652661283472,5.8258969407125145e-18,8.643895975618107e-12,8.540559867830606e-12,1.0333610778750089e-13,0.591510688008229,0.0,3.2708372128049756e-10,6.350845431858679e-10,1.0913441792839315e-09,0.65,1.5e-11
307,153.75626043405677,509.26393009781185,-0.0,42.799367480188224,17.395026487821426,9.145028806538413,43.472962089512414,-33.805014553283385,-16.5320547143434,5.747491267020909e-18,8.527668612876577e-12,8.42580930544624e-12,1.018593074303356e-13,0.5855404612173749,0.0,3.272959396312471e-10,6.353342656417068e-10,1.0914023838255617e-09,0.65,1.5e-11
308,154.25709515859765,512.7579811538407,-0.0,42.8730990767217,17.321070003114205,9.149292619894284,43.3578145854977,-33.85619230867797,-16.540524579916738,5.806510396898455e-18,8.615338471292891e-12,8.514057883861068e-12,1.0128058743182376e-13,0.5846992564601409,0.0,3.2750815798199654e-10,6.355839880975457e-10,1.0914605883671918e-09,0.65,1.5e-11
309,154.75792988313856,508.1175248436369,-0.0,42.946732417892534,17.24721453102245,9.15178315167224,43.24302320268767,-33.90722940633708,-16.544849855096103,5.72810975348176e-18,8.499112926766934e-12,8.399284096511716e-12,9.982883025521797e-14,0.578786116083554,0.0,3.27720376332746e-10,6.358337105533844e-10,1.091518792908822e-09,0.65,1.5e-11
310,155.25876460767947,511.6186047805796,-0.0,43.02021970905528,17.17348460753091,9.155968416879855,43.128662149167866,-33.95811328373873,-16.55319622230551,5.78720507457189e-18,8.586895092131753e-12,8.487623944636275e-12,9.927114749547906e-14,0.5780234594745742,0.0,3.2793259468349547e-10,6.360834330092232e-10,1.091576997450452e-09,0.65,1.5e-11
311,155.75959933222038,506.97492067097596,-0.0,43.09360921215032,17.099855472507556,9.158403344434873,43.014653232956015,-34.00885777247826,-16.557446318365606,5.708809262908858e-18,8.470671263921896e-12,8.37282741252919e-12,9.784385139270652e-14,0.5721659233209206,0.0,3.28144813034245e-10,6.363331554650621e-10,1.0916352019920822e-09,0.65,1.5e-11
312,156.26043405676126,510.48302466186715,-0.0,43.166853167711125,17.02635165373092,9.162511617100732,42.90107035974768,-34.059450354606355,-16.56567092777346,5.7679804682834805e-18,8.558565358400022e-12,8.46125878416253e-12,9.730657423749199e-14,0.5714802592537042,0.0,3.2835703138499446e-10,6.36582877920901e-10,1.0916934065337123e-09,0.65,1.5e-11
313,156.76126878130216,505.8361023962145,-0.0,43.2399998005014,16.952948393941124,9.164892381657939,42.787835699714726,-34.109904800863,-16.569847410141318,5.6895892964980205e-18,8.442343145099707e-12,8.34643997051222e-12,9.590317458748641e-14,0.5656768860978614,0.0,3.2856924973574397e-10,6.368326003767397e-10,1.0917516110753425e-09,0.65,1.5e-11
314,157.26210350584307,509.35122563912296,-0.0,43.313001386207674,16.87967021280599,9.168925178471968,42.67502285881323,-34.16020863789233,-16.577951969549858,5.748836082904087e-18,8.530348791865948e-12,8.434963102840379e-12,9.538568902556915e-14,0.5650666978824673,0.0,3.287814680864934e-10,6.370823228325786e-10,1.0918098156169726e-09,0.65,1.5e-11
315,157.76293823038398,504.7010548996173,-0.0,43.38590611244859,16.806492356066606,9.171253181458406,42.56255436559577,-34.210375575794686,-16.582056371023846,5.670449365434118e-18,8.41412809257033e-12,8.320122454438914e-12,9.400563813141579e-14,0.559316086297395,0.0,3.2899368643724285e-10,6.373320452884174e-10,1.0918680201586025e-09,0.65,1.5e-11
316,158.26377295492486,508.2231926175582,-0.0,43.45866629003808,16.733439335371447,9.17521198133304,42.450503528949504,-34.2603931859079,-16.590042556128772,5.7297714331243755e-18,8.502244915812835e-12,8.40873756858434e-12,9.350734722849595e-14,0.5587798950213966,0.0,3.292059047879924e-10,6.375817677442562e-10,1.0919262247002329e-09,0.65,1.5e-11
317,158.76460767946577,503.569763125127,-0.0,43.53133006948138,16.66048639958721,9.177488585509206,42.33879323195591,-34.31027511785937,-16.594076377387708,5.651388990408969e-18,8.386025630127231e-12,8.293875516352463e-12,9.215011377476748e-14,0.5530806822465957,0.0,3.294181231387419e-10,6.378314902000951e-10,1.091984429241863e-09,0.65,1.5e-11
318,159.26544240400668,507.09891056597195,-0.0,43.60384979669401,16.587658052430285,9.181374830682275,42.22749648906343,-34.360008987745836,-16.601945832539602,5.710786042982461e-18,8.474253255050662e-12,8.382582817904862e-12,9.167043714580082e-14,0.5526170456721644,0.0,3.296303414894913e-10,6.380812126559339e-10,1.092042633783493e-09,0.65,1.5e-11
319,159.76627712854759,502.4422120801591,-0.0,43.67627358509958,16.51492954601362,9.18360136123831,42.11653653418191,-34.40960838489285,-16.605910542721556,5.6324077011661595e-18,8.358035283098539e-12,8.267699777424467e-12,9.033550567407291e-14,0.5469679065174996,0.0,3.298425598402408e-10,6.383309351117727e-10,1.0921008383251232e-09,0.65,1.5e-11
320,160.26711185308847,505.978364516547,-0.0,43.74855381568948,16.44232537620495,9.187416458341053,42.005986089911566,-34.459060970259756,-16.61366488162791,5.691879445417966e-18,8.446373335926969e-12,8.356499456953603e-12,8.98738789733659e-14,0.5465754180133907,0.0,3.300547781909903e-10,6.385806575676115e-10,1.0921590428667534e-09,0.65,1.5e-11
321,160.76794657762937,501.3183868353977,-0.0,43.82073856483738,16.36982079848021,9.189594203958727,41.89576873727829,-34.508380273073435,-16.61756191892319,5.613505036071396e-18,8.330156578357626e-12,8.241595828982354e-12,8.856074937527078e-14,0.5409750637970818,0.0,3.3026699654173975e-10,6.388303800234504e-10,1.0922172474083833e-09,0.65,1.5e-11
322,161.26878130217028,504.86153956464295,-0.0,43.892780248584884,16.297440300938305,9.193339525050089,41.78595690960583,-34.557553999173585,-16.62520272529054,5.67305118185102e-18,8.418604686337276e-12,8.330488062533563e-12,8.811662380371397e-14,0.5406523513043595,0.0,3.3047921489248927e-10,6.390801024792893e-10,1.0922754519500136e-09,0.65,1.5e-11
323,161.7696160267112,500.1982725245871,-0.0,43.964726906287495,16.22515914253118,9.195469738931813,41.67647453143646,-34.60659561788779,-16.629033497403178,5.594680541706863e-18,8.302389044333111e-12,8.215564233502195e-12,8.68248108309162e-14,0.5350995288239995,0.0,3.3069143324323873e-10,6.39329824935128e-10,1.0923336564916438e-09,0.65,1.5e-11
324,162.2704507512521,503.74842086858905,-0.0,44.0365309890114,16.153001803665155,9.199146622500082,41.56739374935907,-34.65549288002866,-16.636562325678266,5.65430080178479e-18,8.39094683573486e-12,8.304549183075113e-12,8.639765265974789e-14,0.5348452538543689,0.0,3.3090365159398825e-10,6.395795473909669e-10,1.0923918610332737e-09,0.65,1.5e-11
325,162.77128547579298,499.0818543443255,-0.0,44.108240499125756,16.080943546877723,9.201230523365954,41.458638827849015,-34.704259195160546,-16.640328210411266,5.575933772488234e-18,8.27473221101834e-12,8.189605525568094e-12,8.512668545024553e-14,0.5293387443898608,0.0,3.3111586994473766e-10,6.398292698468056e-10,1.0924500655749038e-09,0.65,1.5e-11
326,163.2721202003339,502.6389936494752,-0.0,44.17980792269561,16.00900884495546,9.204840275298936,41.35028162922712,-34.75288235916779,-16.647746586380293,5.635627862430178e-18,8.363399315140071e-12,8.27868333957931e-12,8.471597556076146e-14,0.5291516010555181,0.0,3.3132808829548713e-10,6.400789923026445e-10,1.0925082701165342e-09,0.65,1.5e-11
327,163.7729549248748,497.9691175538543,-0.0,44.251281225135656,15.937172964127544,9.20687904835295,41.24224675444561,-34.80137572202814,-16.651448932159337,5.557264290303084e-18,8.2471856099803e-12,8.16372021279936e-12,8.346539718094054e-14,0.5236902194028658,0.0,3.315403066462366e-10,6.403287147584833e-10,1.092566474658164e-09,0.65,1.5e-11
328,164.2737896494157,501.5332431909418,-0.0,44.322612927484165,15.865460369630501,9.210422942877635,41.13460578402895,-34.8497271247495,-16.658758353585096,5.6170319283514664e-18,8.335961657149043e-12,8.252891026529457e-12,8.307063061958646e-14,0.5235689334768204,0.0,3.3175252499698616e-10,6.405784372143221e-10,1.0926246791997942e-09,0.65,1.5e-11
329,164.77462437395658,496.8600474748478,-0.0,44.393850958233244,15.793846331488076,9.212417740744081,41.02728365192865,-34.89794985785138,-16.66239847995865,5.5386716641694136e-18,8.219748774368068e-12,8.137908776746591e-12,8.183999762147597e-14,0.5181515270117394,0.0,3.319647433477356e-10,6.408281596701609e-10,1.0926828837414246e-09,0.65,1.5e-11
330,165.2754590984975,500.4311548389686,-0.0,44.4649478733688,15.722355307453283,9.215897021336868,40.92035165927738,-34.946031807620486,-16.669600417257552,5.598512571131646e-18,8.308633395941966e-12,8.227172712772187e-12,8.146068316977939e-14,0.5180948550175908,0.0,3.321769616984851e-10,6.410778821259997e-10,1.0927410882830545e-09,0.65,1.5e-11
331,165.7762938230384,495.7546294912022,-0.0,44.53595156449224,15.650962571444216,9.21784896496787,40.813735069712585,-34.993986205205765,-16.673179615425124,5.520155469913259e-18,8.192421238920723e-12,8.112171673757748e-12,8.024956516297462e-14,0.5127203027879527,0.0,3.3238918004923456e-10,6.413276045818386e-10,1.0927992928246846e-09,0.65,1.5e-11
332,166.2771285475793,499.33271400166245,-0.0,44.6068146225115,15.579692573793983,9.221264845236316,40.70750490732773,-35.041800982288066,-16.680275512205192,5.580069369056463e-18,8.281414067290862e-12,8.201528842369068e-12,7.988522492179332e-14,0.5127270311181462,0.0,3.32601398399984e-10,6.415773270376775e-10,1.0928574973663152e-09,0.65,1.5e-11
333,166.7779632721202,494.6528490488221,-0.0,44.67758490216915,15.50852059241182,9.223175024791527,40.60158676207701,-35.08948931079172,-16.68379504547925,5.501715289864182e-18,8.16520253997484e-12,8.086509335815306e-12,7.869320415953476e-14,0.5073942429642955,0.0,3.3281361675073354e-10,6.418270494935162e-10,1.0929157019079449e-09,0.65,1.5e-11
334,167.2787979966611,498.23790614904436,-0.0,44.74821502926964,15.437471070271652,9.22652868932855,40.49605138344506,-35.137039167854105,-16.69078631920929,5.5617019068159165e-18,8.254303208566854e-12,8.175959835419737e-12,7.834337314711725e-14,0.5074631870259132,0.0,3.33025835101483e-10,6.420767719493551e-10,1.0929739064495752e-09,0.65,1.5e-11
335,167.779632721202,493.5546916554074,-0.0,44.81875282172864,15.36651928936778,9.228398165027897,40.39082468439321,-35.18446366630032,-16.694247423509427,5.4833507125676635e-18,8.138092215471456e-12,8.060922171345426e-12,7.717004412603003e-14,0.50217110272793,0.0,3.3323805345223247e-10,6.42326494405194e-10,1.0930321109912056e-09,0.65,1.5e-11
336,168.28046744574291,497.1467168128347,-0.0,44.889150940221604,15.295689685372995,9.231690770239357,40.28597714212751,-35.231750828854196,-16.701135466069445,5.543409775222347e-18,8.227300358747042e-12,8.15046608885764e-12,7.68342698894027e-14,0.5023011061151071,0.0,3.33450271802982e-10,6.425762168610327e-10,1.0930903155328353e-09,0.65,1.5e-11
337,168.7813021702838,492.4601428802388,-0.0,44.959457165869175,15.22495754445781,9.2335205731897,40.18143498937113,-35.27891370933935,-16.70453935044872,5.465061332513528e-18,8.111089804962661e-12,8.03541056600024e-12,7.567923896242155e-14,0.4970486945661273,0.0,3.336624901537314e-10,6.428259393168716e-10,1.0931485200744656e-09,0.65,1.5e-11
338,169.2821368948247,496.0591315862382,-0.0,45.02962419419237,15.154347295049288,9.236753248096257,40.07726843341901,-35.325940376169605,-16.711325528664585,5.525192570944224e-18,8.20040505842088e-12,8.125047977219247e-12,7.535708120163418e-14,0.49723862825821397,0.0,3.3387470850448087e-10,6.430756617727104e-10,1.0932067246160957e-09,0.65,1.5e-11
339,169.7829716193656,491.3691883539616,-0.0,45.099699769548764,15.083834227582674,9.23854438109289,39.973404023524,-35.37284382426418,-16.714673375715222,5.446846749879363e-18,8.084194849617714e-12,8.009974883414061e-12,7.421996620365381e-14,0.4920248866629455,0.0,3.3408692685523044e-10,6.433253842285491e-10,1.0932649291577259e-09,0.65,1.5e-11
340,170.28380634390652,494.9751361237287,-0.0,45.169636622279285,15.013442763292176,9.241718228106906,39.86991169929167,-35.41961216788184,-16.72135903203335,5.5070498962545985e-18,8.173616849796185e-12,8.099705853387753e-12,7.391099640843264e-14,0.4922736482475684,0.0,3.342991452059799e-10,6.435751066843881e-10,1.093323133699356e-09,0.65,1.5e-11
341,170.7846410684474,490.28181376837085,-0.0,45.239482460010485,14.943148196963781,9.243471666410663,39.76671832348371,-35.466258343078884,-16.724651998380885,5.4287065702881585e-18,8.05740689222877e-12,7.98461546593453e-12,7.279142629424206e-14,0.4870976013451717,0.0,3.3451136355672937e-10,6.438248291402269e-10,1.0933813382409861e-09,0.65,1.5e-11
342,171.2854757929883,493.89471614083186,-0.0,45.309190047877806,14.872974942689297,9.246587762089101,39.663893570242095,-35.512770510100076,-16.731238451278656,5.488981358793486e-18,8.146935276704712e-12,8.074440049312096e-12,7.249522739261557e-14,0.4874041142653746,0.0,3.3472358190747884e-10,6.440745515960658e-10,1.0934395427826163e-09,0.65,1.5e-11
343,171.78631051752922,489.1980048761932,-0.0,45.378807056808725,14.802898299688989,9.24830445417993,39.56136461269541,-35.55916154621879,-16.734477668033655,5.41064040457933e-18,8.030725477216194e-12,7.959332635329504e-12,7.139284188668953e-14,0.48226481357590584,0.0,3.349358002582283e-10,6.443242740519045e-10,1.0934977473242464e-09,0.65,1.5e-11
344,172.28714524207012,492.81785741390837,-0.0,45.44828628670774,14.732942674960391,9.251363849953897,39.45920086177042,-35.60541965782356,-16.740966212624937,5.4709865713433716e-18,8.120359884607328e-12,8.04925087670216e-12,7.110900790516802e-14,0.48262802640058133,0.0,3.3514801860897777e-10,6.445739965077433e-10,1.0935559518658765e-09,0.65,1.5e-11
345,172.787979966611,488.1177474908697,-0.0,45.51767537183527,14.663083372239266,9.253044718261613,39.357329797929545,-35.651557663403715,-16.744152785801727,5.3926478685924184e-18,8.004150150633521e-12,7.934126693470615e-12,7.002345716290537e-14,0.47752454949422707,0.0,3.353602369597273e-10,6.448237189635823e-10,1.0936141564075065e-09,0.65,1.5e-11
346,173.2888146911519,491.74454577993487,-0.0,45.5869271468394,14.593344791474774,9.256048441143406,39.255820571084065,-35.697563815674144,-16.750544694387283,5.453065151617076e-18,8.093890220598839e-12,8.024138627701028e-12,6.975159289781095e-14,0.4779434352110754,0.0,3.3557245531047675e-10,6.45073441419421e-10,1.0936723609491368e-09,0.65,1.5e-11
347,173.78964941569282,487.041027486338,-0.0,45.65608920934543,14.523702240997103,9.25769438275642,39.154600966017725,-35.743450874423246,-16.753679705364327,5.374728582962625e-18,7.977680460172003e-12,7.90899792299418e-12,6.868253717782357e-14,0.47287488499942865,0.0,3.3578467366122627e-10,6.453231638752598e-10,1.093730565490767e-09,0.65,1.5e-11
348,174.29048414023373,490.6747671362864,-0.0,45.725114428719685,14.454180113750795,9.260643436024777,39.0537398738048,-35.789207138807576,-16.75997622786532,5.435216722057276e-18,8.067525833412408e-12,7.999103575535026e-12,6.842225787738133e-14,0.47334844032970935,0.0,3.3599689201197573e-10,6.455728863310987e-10,1.0937887700323968e-09,0.65,1.5e-11
349,174.7913188647746,485.96783079681245,-0.0,45.79405036598444,14.384753722737218,9.262255323377476,38.95316538063167,-35.83484530994431,-16.763060733835513,5.356882172927657e-18,7.951315955164813e-12,7.88394658794036e-12,6.736936722445225e-14,0.4683139443783692,0.0,3.3620911036272515e-10,6.458226087869375e-10,1.0938469745740272e-09,0.65,1.5e-11
350,175.29215358931552,489.60850744051675,-0.0,45.86284992519879,14.315447453937981,9.265150687241759,38.85294612084953,-35.8803537335987,-16.76926309833855,5.417440909647099e-18,8.041266273423651e-12,7.974145975142384e-12,6.71202982812677e-14,0.4688411891127337,0.0,3.3642132871347466e-10,6.460723312427764e-10,1.0939051791156573e-09,0.65,1.5e-11
351,175.79298831385643,484.8981434165658,-0.0,45.931560630813905,14.246236625100318,9.26672936878132,38.75301047909021,-35.9257450522354,-16.772298132671075,5.339108268145168e-18,7.925056186590924e-12,7.858972934371313e-12,6.608325221961089e-14,0.4638398989745311,0.0,3.366335470642242e-10,6.463220536986152e-10,1.0939633836572872e-09,0.65,1.5e-11
352,176.29382303839733,488.54575271013863,-0.0,46.00013542155638,14.1771456152826,9.269572001025239,38.65342683518358,-35.971007658427716,-16.77840754594263,5.399737345731023e-18,8.015111092654388e-12,7.949266063781215e-12,6.584502887317267e-14,0.4644198753292507,0.0,3.3684576541497365e-10,6.46571776154454e-10,1.0940215881989176e-09,0.65,1.5e-11
353,176.79465776293824,483.83195139970815,-0.0,46.068621785338244,14.10814974705056,9.271118301858422,38.55412386931695,-36.01615413597648,-16.781394118608137,5.321406502520179e-18,7.898900707078616e-12,7.834077190968976e-12,6.482351610963985e-14,0.4594509658974306,0.0,3.370579837657231e-10,6.468214986102928e-10,1.0940797927405477e-09,0.65,1.5e-11
354,177.29549248747912,487.4864890224035,-0.0,46.1369726955282,14.0392733925771,9.273909138464136,38.455169708835506,-36.06117292446325,-16.787411766487356,5.382105665845652e-18,7.989059844776026e-12,7.924464061617527e-12,6.459578315849877e-14,0.46008273789035814,0.0,3.372702021164726e-10,6.470712210661317e-10,1.0941379972821776e-09,0.65,1.5e-11
355,177.79632721202003,482.76924085996825,-0.0,46.205235603531264,13.97049187931719,9.27542386098479,38.35649332674812,-36.106076548998765,-16.790350864528218,5.303776514041969e-18,7.872849070908712e-12,7.80925956961332e-12,6.358950129539147e-14,0.4551454067710672,0.0,3.3748242046722204e-10,6.473209435219706e-10,1.0941962018238078e-09,0.65,1.5e-11
356,178.29716193656094,486.43070251408113,-0.0,46.273363517332854,13.90182957259417,9.278163816737804,38.25816259993804,-36.150853496354955,-16.79627791247557,5.364545509559672e-18,7.963112085112692e-12,7.89974017229401e-12,6.337191281868105e-14,0.4558280596166925,0.0,3.376946388179715e-10,6.475706659778093e-10,1.094254406365438e-09,0.65,1.5e-11
357,178.79799666110185,481.70999797047057,-0.0,46.34140385186294,13.83326180482112,9.27964774123571,38.160106791434906,-36.195516232962206,-16.799170500318397,5.286217944629836e-18,7.84690083401741e-12,7.784520265941572e-12,6.238056807583896e-14,0.4509215265201488,0.0,3.37906857168721e-10,6.478203884336481e-10,1.094312610907068e-09,0.65,1.5e-11
358,179.29883138564273,485.3783793812382,-0.0,46.40930964969841,13.764812934505951,9.282337710311367,38.062393529719074,-36.24005329299601,-16.805008093823275,5.347056520322587e-18,7.937267370643975e-12,7.875094583480163e-12,6.217278716381333e-14,0.45165416604312997,0.0,3.3811907551947054e-10,6.48070110889487e-10,1.0943708154486982e-09,0.65,1.5e-11
359,179.79966611018364,480.65420896351606,-0.0,46.477128289326274,13.69645829908689,9.283791595562988,37.964952365122585,-36.28447708414077,-16.807855113708023,5.2687304399873066e-18,7.821055553998936e-12,7.759859459889274e-12,6.119609410966129e-14,0.44677767219287,0.0,3.3833129387022e-10,6.483198333453259e-10,1.0944290199903285e-09,0.65,1.5e-11
360,180.30050083472455,484.3295058790177,-0.0,46.54481284788953,13.628222250288868,9.286432452095054,37.86785067974398,-36.32877618819297,-16.81360437876244,5.329638345321645e-18,7.911525260007456e-12,7.850527467404516e-12,6.099779260293887e-14,0.44755942425944595,0.0,3.385435122209694e-10,6.485695558011646e-10,1.0944872245319584e-09,0.65,1.5e-11
361,180.80133555926545,479.6018601303596,-0.0,46.612410667464104,13.560080130640564,9.287857035936801,37.77101830843995,-36.37296295404936,-16.816406751103614,5.251313649464198e-18,7.795312790107793e-12,7.735277316213606e-12,6.003547389418642e-14,0.44271223181906405,0.0,3.387557305717189e-10,6.488192782570034e-10,1.0945454290735885e-09,0.65,1.5e-11
362,181.30217028380633,483.2840683214161,-0.0,46.67987485973395,13.49205628511471,9.290449634568732,37.67452238899555,-36.41702601137699,-16.82206879462222,5.3122906353465255e-18,7.885885313500868e-12,7.826038981369469e-12,5.984633213139873e-14,0.44354224178577134,0.0,3.389679489224684e-10,6.490690007128422e-10,1.0946036336152189e-09,0.65,1.5e-11
363,181.80300500834724,478.5529378209888,-0.0,46.74725273039598,13.424126061394086,9.291845634453274,37.578293038130624,-36.4609776501982,-16.82482741841097,5.23396722592623e-18,7.769672103260807e-12,7.710773984999709e-12,5.889811826109744e-14,0.43872363330258995,0.0,3.391801672732179e-10,6.493187231686811e-10,1.0946618381568488e-09,0.65,1.5e-11
364,182.30383973288815,482.24205308106235,-0.0,46.81449742564973,13.3563137977284,9.294390810872782,37.48239715122959,-36.50480654828784,-16.830403328639836,5.295013044661369e-18,7.860347093084028e-12,7.801629268249375e-12,5.87178248346528e-14,0.4396010654817262,0.0,3.393923856239674e-10,6.495684456245199e-10,1.094720042698479e-09,0.65,1.5e-11
365,182.80467445742906,477.5074284439013,-0.0,46.88165621484511,13.288594847016569,9.295758924409014,37.38676512431151,-36.54852493672786,-16.833119081824652,5.216690825631634e-18,7.744133056038837e-12,7.68634960215051e-12,5.778345388832677e-14,0.4348103433468529,0.0,3.3960460397471685e-10,6.498181680803587e-10,1.094778247240109e-09,0.65,1.5e-11
366,183.30550918196994,481.20344658899535,-0.0,46.94868227867208,13.22099354081293,9.298257495866356,37.29146361229133,-36.592121541616,-16.83860992876161,5.277805230883733e-18,7.834910162380494e-12,7.777298456972484e-12,5.761170540801048e-14,0.4357343804881544,0.0,3.398168223254663e-10,6.500678905361975e-10,1.0948364517817392e-09,0.65,1.5e-11
367,183.80634390651085,476.4653184658831,-0.0,47.01562285016549,13.153485237292976,9.299598401343472,37.196423287891555,-36.635608535067774,-16.8412836685335,5.1994841081144664e-18,7.718695212688295e-12,7.662004289860709e-12,5.6690922827585457e-14,0.4309708664123977,0.0,3.4002904067621584e-10,6.503176129920363e-10,1.0948946563233693e-09,0.65,1.5e-11
368,184.30717863105176,480.16823533444153,-0.0,47.08243114448046,13.08609426134186,9.302051167154103,37.10171056744953,-36.6789746917335,-16.846690504389752,5.260666854870017e-18,7.809574086678972e-12,7.753046662987246e-12,5.652742369172586e-14,0.4319407092004071,0.0,3.4024125902696525e-10,6.505673354478753e-10,1.0949528608649995e-09,0.65,1.5e-11
369,184.80801335559266,475.4265944117868,-0.0,47.14915435836883,13.018795976470628,9.303365524050326,37.007256397865646,-36.72223212460354,-16.849323067601283,5.1823467360741595e-18,7.693358139122352e-12,7.637738157075357e-12,5.561998204699334e-14,0.42720374370554787,0.0,3.4045347737771477e-10,6.50817057903714e-10,1.0950110654066296e-09,0.65,1.5e-11
370,185.30884808013354,479.13640586459223,-0.0,47.21574574142566,12.951614700919974,9.305773266082342,36.91312695885377,-36.76536965722665,-16.854646927100717,5.243597580607065e-18,7.784338432934396e-12,7.728873988713461e-12,5.5464444220934935e-14,0.428218610272174,0.0,3.406656957284643e-10,6.510667803595528e-10,1.0950692699482597e-09,0.65,1.5e-11
371,185.80968280467445,474.39124286430706,-0.0,47.28225245415181,12.884525803594032,9.307061715558778,36.81925346891458,-36.80839934333119,-16.857239130622204,5.1652783752709685e-18,7.668121402921889e-12,7.613551299933593e-12,5.457010298829568e-14,0.42350755219709907,0.0,3.4087791407921375e-10,6.513165028153917e-10,1.0951274744898899e-09,0.65,1.5e-11
372,186.31051752921536,478.1079447843814,-0.0,47.34862778055712,12.817553596112393,9.309425198705632,36.72570187302019,-36.85131005559545,-16.862481031471976,5.226597075109583e-18,7.759202769768902e-12,7.704780523978972e-12,5.442224578992896e-14,0.4245666776488851,0.0,3.4109013242996316e-10,6.515662252712305e-10,1.0951856790315198e-09,0.65,1.5e-11
373,186.81135225375627,473.35925046375985,-0.0,47.414918844923356,12.750673452828401,9.31068836408577,36.63240365882298,-36.89411378843473,-16.865033672447442,5.148278694427117e-18,7.642984573336293e-12,7.589443802198123e-12,5.35407711381702e-14,0.4198809036701111,0.0,3.413023507807127e-10,6.518159477270693e-10,1.0952438835731501e-09,0.65,1.5e-11
374,187.31218697829715,477.0828387562625,-0.0,47.481078965649985,12.683909678762571,9.313008336724778,36.53942453838891,-36.93679946391454,-16.87019461565567,5.209665008323035e-18,7.734166667472439e-12,7.680766346442163e-12,5.340032103027605e-14,0.42098353962974105,0.0,3.4151456913146215e-10,6.520656701829082e-10,1.0953020881147803e-09,0.65,1.5e-11
